  }
  printf("Congratulations, you survived Invasive Adventure!\n");
  return 0;
}
// 140001DB0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=176 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Game of Life ; Style: curious
#include <stdio.h>
#include <stdlib.h>
#include <time.h>

#define ROWS 25
#define COLS 50
#define GENERATIONS 50

int grid[ROWS][COLS];
int grid_temp[ROWS][COLS];

/* Initialize the grid randomly */
void initializeGrid() {
    srand(time(NULL));
    for (int i=0; i<ROWS; i++) {
        for (int j=0; j<COLS; j++) {
            grid[i][j] = rand() % 2;
        }
    }
}

/* Print the current state of the grid */
void printGrid() {
    printf("\n");
    for (int i=0; i<ROWS; i++) {
        for (int j=0; j<COLS; j++) {
            if (grid[i][j] == 1) {
                printf("* ");
            } else {
                printf("- ");
            }
        }
        printf("\n");
    }
}

/* Get the number of neighbors for a given cell */
int getNeighbors(int i, int j) {
    int neighbors = 0;
    int row, col;
    for (int x=-1; x<=1; x++) {
        for (int y=-1; y<=1; y++) {
            row = (i + x + ROWS) % ROWS;
            col = (j + y + COLS) % COLS;
            if (grid[row][col] == 1) {
                neighbors++;
            }
        }
    }
    neighbors -= grid[i][j];
    return neighbors;
}

/* Update the grid according to the rules of the Game of Life */
void updateGrid() {
    int neighbors;
    for (int i=0; i<ROWS; i++) {
        for (int j=0; j<COLS; j++) {
            neighbors = getNeighbors(i, j);
            if (grid[i][j] == 1) {
                if (neighbors < 2 || neighbors > 3) {
                    grid_temp[i][j] = 0;
                } else {
                    grid_temp[i][j] = 1;
                }
            } else {
                if (neighbors == 3) {
                    grid_temp[i][j] = 1;
                } else {
                    grid_temp[i][j] = 0;
                }
            }
        }
    }
    for (int i=0; i<ROWS; i++) {
        for (int j=0; j<COLS; j++) {
            grid[i][j] = grid_temp[i][j];
        }
    }
}

int main() {
    initializeGrid();
    for (int gen=1; gen<=GENERATIONS; gen++) {
        printf("Generation %d:", gen);
        printGrid();
        updateGrid();
    }
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int printf(const char *const Format, ...);
__int64 initializeGrid(void); // weak
__int64 printGrid(void); // weak
__int64 updateGrid(void); // weak
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (0000000140001A81) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  int i; // [rsp+2Ch] [rbp-4h]

  _main(argc, argv, envp);
  initializeGrid();
  for ( i = 1; i <= 50; ++i )
  {
    printf("Generation %d:", (unsigned int)i);
    printGrid();
    updateGrid();
  }
  return 0;
}
// 1400015B0: using guessed type __int64 initializeGrid(void);
// 140001642: using guessed type __int64 printGrid(void);
// 14000183A: using guessed type __int64 updateGrid(void);
// 140001B80: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=145 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Pattern printing ; Style: inquisitive
#include <stdio.h>

int main() {
  int x, y, n;
  printf("Let's print a C-shaped pattern. How many rows do you want? ");
  scanf("%d", &n);
  for (x = 0; x < n; x++) {
    for (y = 0; y <= n; y++) {
      if (y == 0 || (x == 0 && y < n) || (x == n/2 && y >= n/2) || (y == n/2 && x > n/2) || x == n-1) {
        printf("*");
      } else {
        printf(" ");
      }
    }
    printf("\n");
  }
  return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int scanf(const char *const Format, ...);
int printf(const char *const Format, ...);
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (00000001400015E2) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  int v4; // [rsp+24h] [rbp-Ch] BYREF
  int j; // [rsp+28h] [rbp-8h]
  int i; // [rsp+2Ch] [rbp-4h]

  _main(argc, argv, envp);
  printf("Let's print a C-shaped pattern. How many rows do you want? ");
  scanf("%d", &v4);
  for ( i = 0; i < v4; ++i )
  {
    for ( j = 0; j <= v4; ++j )
    {
      if ( !j || !i && j < v4 || i == v4 / 2 && j >= v4 / 2 || j == v4 / 2 && i > v4 / 2 || i == v4 - 1 )
        printf("*");
      else
        printf(" ");
    }
    printf("\n");
  }
  return 0;
}
// 1400017A0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=176 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Text to Morse code conversion ; Style: beginner-friendly
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

// Function to convert character to morse code string
char* charToMorse(char c){

    // Array of morse code strings for each character
    char* morseCodes[] = {".-", "-...", "-.-.", "-..", ".", "..-.", "--.", "....",
                          "..", ".---", "-.-", ".-..", "--", "-.", "---", ".--.",
                          "--.-", ".-.", "...", "-", "..-", "...-", ".--", "-..-",
                          "-.--", "--.."};

    // Converting character to its respective ASCII index and subtracting by 65 to get array index
    // If the character is a space, return an empty string
    if(c == ' '){
        return "";
    } else {
        int index = (int)c - 65;
        return morseCodes[index];
    }
}

// Function to convert text string to morse code string
char* textToMorse(char* text){

    // Allocating memory for morse code string with twice the length of the original text string
    int textLen = strlen(text);
    char* morseCode = (char*)malloc(textLen*2*sizeof(char));
    morseCode[0] = '\0';

    // Loop through each character in the text string and add its morse code to the morse code string
    for(int i=0; i<textLen; i++){
        char* charMorse = charToMorse(text[i]);
        strcat(morseCode, charMorse);
        strcat(morseCode, " ");
    }

    return morseCode;
}

int main(){

    printf("Enter a text string to convert to Morse code:\n");

    // Get input from user
    char text[200];
    fgets(text, sizeof(text), stdin);

    // Convert text to Morse code and print result
    char* morseCode = textToMorse(text);
    printf("Morse code: %s\n", morseCode);

    free(morseCode);
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int printf(const char *const Format, ...);
__int64 __fastcall textToMorse(_QWORD); // weak
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak
// void __cdecl free(void *Block);
// char *__cdecl fgets(char *Buffer, int MaxCount, FILE *Stream);
FILE *__cdecl _acrt_iob_func(unsigned int Ix);
FILE *__cdecl __acrt_iob_func(unsigned int Ix);


//----- (00000001400017AC) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  FILE *v3; // rax
  char Buffer[200]; // [rsp+20h] [rbp-D0h] BYREF
  void *Block; // [rsp+E8h] [rbp-8h]

  _main(argc, argv, envp);
  printf("Enter a text string to convert to Morse code:\n");
  v3 = __acrt_iob_func(0);
  fgets(Buffer, 200, v3);
  Block = (void *)textToMorse(Buffer);
  printf("Morse code: %s\n", (const char *)Block);
  free(Block);
  return 0;
}
// 140001712: using guessed type __int64 __fastcall textToMorse(_QWORD);
// 1400018F0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=141 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
